Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Diamonds in the Sky,https://www.imdb.com/title/tt4190798/, ~data not found~ , ~data not found~ ,10 min, ~data not found~ , ~data not found~ ,,IMDB
V siti 18+,https://www.imdb.com/title/tt12753760/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
The Illustrator,https://www.imdb.com/title/tt12751726/, ~data not found~ , ~data not found~ ,110 min,"
Drama            ", ~data not found~ ,,IMDB
Scott Pilgrim vs. the World Water Crisis,https://www.imdb.com/title/tt12744636/,9.5,52,86 min,"
Action, Comedy, Fantasy            ", ~data not found~ ,,IMDB
The Jungle of Accounting,https://www.imdb.com/title/tt11269342/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Torn from Innocence,https://www.imdb.com/title/tt3103124/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Crime, Drama            ", ~data not found~ ,,IMDB
Rats in the walls,https://www.imdb.com/title/tt12767484/,5.6,20,56 min,"
Horror, Thriller            ", ~data not found~ ,,IMDB
The FA Cup Semi-Final Manchester United vs Chelsea,https://www.imdb.com/title/tt12758420/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Reality-TV            ", ~data not found~ ,,IMDB
Plaza,https://www.imdb.com/title/tt12737834/,5.7,50,82 min,"
Drama            ", ~data not found~ ,,IMDB
Ayu,https://www.imdb.com/title/tt11358264/, ~data not found~ , ~data not found~ ,116 min,"
Drama            ", ~data not found~ ,,IMDB
Gwalior,https://www.imdb.com/title/tt10233718/, ~data not found~ , ~data not found~ ,98 min,"
Thriller            ", ~data not found~ ,,IMDB
The Silencing,https://www.imdb.com/title/tt7149730/,6.1,"2,629",93 min,"
Action, Crime, Thriller            ",R,,IMDB
The Thousand and One Lives of Doctor Mabuse,https://www.imdb.com/title/tt5955540/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Mystery, Thriller            ", ~data not found~ ,,IMDB
Voices of Compassion II,https://www.imdb.com/title/tt12781038/, ~data not found~ , ~data not found~ ,120 min,"
Musical            ", ~data not found~ ,,IMDB
Steve-O: Gnarly,https://www.imdb.com/title/tt12764048/,6.8,17,58 min,"
Comedy            ", ~data not found~ ,,IMDB
Detective Dee: Solitary Skies Killer,https://www.imdb.com/title/tt12763774/, ~data not found~ , ~data not found~ ,85 min,"
Action, Adventure            ", ~data not found~ ,,IMDB
Viruddha,https://www.imdb.com/title/tt12736062/,8.1,16,63 min,"
Thriller            ", ~data not found~ ,,IMDB
Sair,https://www.imdb.com/title/tt12734394/,5.2,35,99 min,"
Drama            ", ~data not found~ ,,IMDB
The Relationship Manager,https://www.imdb.com/title/tt12714864/,7.0,7,18 min,"
Drama            ", ~data not found~ ,,IMDB
The Very Excellent Mr. Dundee,https://www.imdb.com/title/tt8560172/,4.9,477,88 min,"
Comedy            ", ~data not found~ ,,IMDB
Siempre es Otoño,https://www.imdb.com/title/tt8508496/,7.3,9,75 min,"
Drama, Romance            ", ~data not found~ ,,IMDB
Two Ways to Go West,https://www.imdb.com/title/tt6731766/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Ghosts of War,https://www.imdb.com/title/tt6508228/,5.4,"1,365",94 min,"
Horror, Thriller, War            ",R,38,IMDB
Narges Mast,https://www.imdb.com/title/tt6256998/,6.0,8,99 min,"
Drama            ", ~data not found~ ,,IMDB
Crossroads of America,https://www.imdb.com/title/tt4915742/, ~data not found~ , ~data not found~ ,80 min,"
Comedy, Drama            ", ~data not found~ ,,IMDB
A Nice Girl Like You,https://www.imdb.com/title/tt3278540/,5.0,645,94 min,"
Comedy, Romance            ",R,41,IMDB
The Secret Garden,https://www.imdb.com/title/tt2702920/,7.1,35,99 min,"
Drama, Family, Fantasy            ",PG,,IMDB
Paw Patrol Charged Up,https://www.imdb.com/title/tt12790052/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
I'm From Today!,https://www.imdb.com/title/tt12762238/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Xue sha,https://www.imdb.com/title/tt12749860/,3.4,5,76 min,"
Horror            ", ~data not found~ ,,IMDB
Kalyana Raman,https://www.imdb.com/title/tt12735458/, ~data not found~ , ~data not found~ ,38 min,"
Comedy            ", ~data not found~ ,,IMDB
Dinh Mu Suong,https://www.imdb.com/title/tt12719414/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Action            ", ~data not found~ ,,IMDB
Nossa História - Ao Vivo em São Paulo,https://www.imdb.com/title/tt12698742/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Music            ", ~data not found~ ,,IMDB
Extro,https://www.imdb.com/title/tt12669498/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Miruna,https://www.imdb.com/title/tt12660708/,8.9,14,28 min,"
Comedy, Drama, Romance            ", ~data not found~ ,,IMDB
Thadayam Mudhal Adhyayam,https://www.imdb.com/title/tt12660498/,7.0,15,150 min,"
Action, Thriller            ", ~data not found~ ,,IMDB
"Limonada, limonada",https://www.imdb.com/title/tt12633330/, ~data not found~ , ~data not found~ ,77 min,"
Comedy, Drama            ", ~data not found~ ,,IMDB
Beginning Today It Is My Turn,https://www.imdb.com/title/tt12530706/, ~data not found~ , ~data not found~ ,114 min,"
Adventure            ", ~data not found~ ,,IMDB
Wit's End,https://www.imdb.com/title/tt12455646/,8.0,6,81 min,"
Adventure, Comedy, Drama            ", ~data not found~ ,,IMDB
Shingeki no Kyojin: Chronicle,https://www.imdb.com/title/tt12415546/,8.9,33, ~data not found~ ,"
Animation            ", ~data not found~ ,,IMDB
Hachioji Zombies,https://www.imdb.com/title/tt12368690/, ~data not found~ , ~data not found~ ,98 min,"
Action, Comedy, Horror            ", ~data not found~ ,,IMDB
Law,https://www.imdb.com/title/tt12344428/,5.8,201,124 min,"
Thriller            ", ~data not found~ ,,IMDB
Hasruin,https://www.imdb.com/title/tt12180560/,9.9,7,62 min,"
Comedy, Drama, Thriller            ", ~data not found~ ,,IMDB
Korlesme,https://www.imdb.com/title/tt11992106/,6.0,31,87 min,"
Drama            ", ~data not found~ ,,IMDB
Atrás da Sombra (Behind the Shadows),https://www.imdb.com/title/tt11951090/, ~data not found~ , ~data not found~ ,85 min,"
Fantasy, Thriller            ", ~data not found~ ,,IMDB
Kyo kara ore wa!,https://www.imdb.com/title/tt11427318/,7.0,9, ~data not found~ ,"
Action, Comedy, Drama            ", ~data not found~ ,,IMDB
Uncle Ted,https://www.imdb.com/title/tt11269676/, ~data not found~ , ~data not found~ ,78 min,"
Comedy            ", ~data not found~ ,,IMDB
Who's Your Daddy?,https://www.imdb.com/title/tt11064170/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Soosthi,https://www.imdb.com/title/tt10827784/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Gender Crisis,https://www.imdb.com/title/tt10801458/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy, Drama            ", ~data not found~ ,,IMDB
Phatte Dinde Chakk Punjabi,https://www.imdb.com/title/tt10651084/, ~data not found~ , ~data not found~ ,70 min,"
Comedy            ", ~data not found~ ,,IMDB
Theater,https://www.imdb.com/title/tt10650424/,5.6,81,136 min,"
Drama, Romance            ", ~data not found~ ,,IMDB
Superagente Makey,https://www.imdb.com/title/tt10419566/,4.3,36,94 min,"
Comedy            ", ~data not found~ ,,IMDB
No Man's Truth,https://www.imdb.com/title/tt10178386/,8.7,7,123 min,"
Crime, Drama, Mystery            ", ~data not found~ ,,IMDB
Leicester City vs Sheffield United,https://www.imdb.com/title/tt12729386/, ~data not found~ , ~data not found~ ,96 min,"
Sport            ", ~data not found~ ,,IMDB
Aarna,https://www.imdb.com/title/tt12562332/, ~data not found~ , ~data not found~ ,19 min,"
Romance            ", ~data not found~ ,,IMDB
Virgin Bhanupriya,https://www.imdb.com/title/tt11964084/,6.4,"1,513",111 min,"
Comedy, Drama            ", ~data not found~ ,,IMDB
Fatal Affair,https://www.imdb.com/title/tt11057594/,4.4,"3,243",89 min,"
Drama, Thriller            ",TV-14,34,IMDB
Songs for a Sloth,https://www.imdb.com/title/tt10728214/,9.7,6,85 min,"
Comedy, Drama, Music            ", ~data not found~ ,,IMDB
Into the Beat - Dein Herz tanzt,https://www.imdb.com/title/tt10662234/,6.0,13,98 min,"
Drama, Music, Romance            ", ~data not found~ ,,IMDB
Unhinged,https://www.imdb.com/title/tt10059518/,6.2,"1,003",90 min,"
Thriller            ",R,33,IMDB
Peninsula,https://www.imdb.com/title/tt8850222/,6.0,"1,233",116 min,"
Action, Horror, Thriller            ", ~data not found~ ,,IMDB
You Make Me Smile,https://www.imdb.com/title/tt8306702/, ~data not found~ , ~data not found~ ,87 min,"
Comedy, Drama, Romance            ", ~data not found~ ,,IMDB
Killer Raccoons 2: Dark Christmas in the Dark,https://www.imdb.com/title/tt8042004/,3.9,36,96 min,"
Comedy            ", ~data not found~ ,,IMDB
Losing Addison,https://www.imdb.com/title/tt7079272/, ~data not found~ , ~data not found~ ,90 min,"
Thriller            ", ~data not found~ ,,IMDB
Mr. Misunderstanding,https://www.imdb.com/title/tt6950220/,6.3,52,80 min,"
Comedy, Drama, Romance            ", ~data not found~ ,,IMDB
50K,https://www.imdb.com/title/tt6881446/, ~data not found~ , ~data not found~ ,86 min,"
Crime, Thriller            ", ~data not found~ ,,IMDB
B.O.,https://www.imdb.com/title/tt5954808/, ~data not found~ , ~data not found~ ,75 min,"
Comedy            ", ~data not found~ ,,IMDB
The Cascadia Treasure,https://www.imdb.com/title/tt5437198/, ~data not found~ , ~data not found~ ,85 min,"
Action, Adventure, Family            ", ~data not found~ ,,IMDB
Crazed Intent,https://www.imdb.com/title/tt2348330/, ~data not found~ , ~data not found~ ,75 min,"
Drama, Horror, Thriller            ", ~data not found~ ,,IMDB
Arsenal FC vs Liverpool FC,https://www.imdb.com/title/tt12729400/, ~data not found~ , ~data not found~ ,98 min,"
Reality-TV            ", ~data not found~ ,,IMDB
Stuck,https://www.imdb.com/title/tt12728006/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Thriller            ", ~data not found~ ,,IMDB
The Cleaner,https://www.imdb.com/title/tt12706846/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Crime, Thriller            ", ~data not found~ ,,IMDB
Najibeh,https://www.imdb.com/title/tt12590102/, ~data not found~ , ~data not found~ ,74 min,"
Drama            ", ~data not found~ ,,IMDB
MicroAgressions,https://www.imdb.com/title/tt12571166/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Dead of Winter,https://www.imdb.com/title/tt12504058/, ~data not found~ , ~data not found~ ,58 min,"
Horror            ", ~data not found~ ,,IMDB
Confinement,https://www.imdb.com/title/tt12445792/, ~data not found~ , ~data not found~ ,45 min,"
Thriller            ", ~data not found~ ,,IMDB
Brightheart 2: Firefly Action Brigade,https://www.imdb.com/title/tt11563592/, ~data not found~ , ~data not found~ ,85 min,"
Animation            ", ~data not found~ ,,IMDB
L'horizon,https://www.imdb.com/title/tt10768264/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
The Bag Girls,https://www.imdb.com/title/tt10244774/,5.8,5,92 min,"
Crime            ",Unrated,,IMDB
Gli infedeli,https://www.imdb.com/title/tt10168672/,4.7,669,88 min,"
Comedy            ",TV-MA,,IMDB
Getting It,https://www.imdb.com/title/tt8516600/,7.2,31,105 min,"
Romance            ", ~data not found~ ,,IMDB
Spare Parts,https://www.imdb.com/title/tt8493998/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Horror            ", ~data not found~ ,,IMDB
"Arpachai, a song of separation",https://www.imdb.com/title/tt8460746/,6.3,10,92 min,"
Drama, Romance            ", ~data not found~ ,,IMDB
DIVOS!,https://www.imdb.com/title/tt8342232/,7.5,49, ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Adrenaline Rush,https://www.imdb.com/title/tt7397552/,5.6,7, ~data not found~ ,"
Action, Horror, Sport            ", ~data not found~ ,,IMDB
Useless Humans,https://www.imdb.com/title/tt7127184/,4.0,182,77 min,"
Adventure, Comedy, Horror            ", ~data not found~ ,,IMDB
Coven,https://www.imdb.com/title/tt6844138/,2.7,94,80 min,"
Horror            ", ~data not found~ ,,IMDB
The Runners,https://www.imdb.com/title/tt3290322/,4.3,137,94 min,"
Action            ", ~data not found~ ,,IMDB
Kaatskill Kannibals,https://www.imdb.com/title/tt12786230/, ~data not found~ , ~data not found~ ,55 min,"
Horror            ", ~data not found~ ,,IMDB
Rough Cut,https://www.imdb.com/title/tt12718510/, ~data not found~ , ~data not found~ ,79 min,"
Horror            ", ~data not found~ ,,IMDB
Isaac Butterfield: Anti Hero,https://www.imdb.com/title/tt12713214/, ~data not found~ , ~data not found~ ,74 min,"
Comedy            ", ~data not found~ ,,IMDB
Worm Farming,https://www.imdb.com/title/tt12704304/, ~data not found~ , ~data not found~ ,57 min,"
Comedy            ", ~data not found~ ,,IMDB
Sticky Toffee Pudding,https://www.imdb.com/title/tt10938522/, ~data not found~ , ~data not found~ ,102 min,"
Drama            ", ~data not found~ ,,IMDB
Girlfriends Reunited,https://www.imdb.com/title/tt10054604/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy, Drama            ", ~data not found~ ,,IMDB
The Toll,https://www.imdb.com/title/tt9202550/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Thriller            ", ~data not found~ ,,IMDB
Escape 2120,https://www.imdb.com/title/tt8633542/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Sci-Fi            ",TV-PG,,IMDB
Arthur & Merlin: Knights of Camelot,https://www.imdb.com/title/tt7052270/,2.9,149,90 min,"
Action, Adventure, History            ", ~data not found~ ,,IMDB
Sumergible,https://www.imdb.com/title/tt6723432/, ~data not found~ , ~data not found~ ,100 min,"
Thriller            ", ~data not found~ ,,IMDB
I Think We're Alone Now,https://www.imdb.com/title/tt12703400/, ~data not found~ , ~data not found~ ,65 min,"
Horror            ",Not Rated,,IMDB
LA VIAJANTE,https://www.imdb.com/title/tt8445832/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Hey! Little Bone,https://www.imdb.com/title/tt12799876/, ~data not found~ , ~data not found~ ,87 min,"
Fantasy            ", ~data not found~ ,,IMDB
His Wife's Secret Life,https://www.imdb.com/title/tt12737366/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Rekindling,https://www.imdb.com/title/tt11496160/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Fright,https://www.imdb.com/title/tt9774748/,8.6,8,28 min,"
Horror, Thriller            ", ~data not found~ ,,IMDB
Follow Me,https://www.imdb.com/title/tt8160834/,5.6,339,88 min,"
Horror, Thriller            ", ~data not found~ ,,IMDB
RE-BECCA,https://www.imdb.com/title/tt7690718/, ~data not found~ , ~data not found~ ,85 min,"
Sci-Fi            ", ~data not found~ ,,IMDB
The Curse of Audrey Earnshaw,https://www.imdb.com/title/tt7157146/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama, Horror, Mystery            ", ~data not found~ ,,IMDB
Here Are the Young Men,https://www.imdb.com/title/tt5598868/,7.4,13,96 min,"
Drama            ", ~data not found~ ,,IMDB
Juventus vs Atalanta,https://www.imdb.com/title/tt12695408/, ~data not found~ , ~data not found~ ,95 min,"
Reality-TV            ", ~data not found~ ,,IMDB
Liverpool vs Burnley,https://www.imdb.com/title/tt12695406/, ~data not found~ , ~data not found~ ,96 min,"
Sport            ", ~data not found~ ,,IMDB
Redemption of a Rogue,https://www.imdb.com/title/tt12542008/,7.0,5,95 min,"
Drama            ", ~data not found~ ,,IMDB
Legend of the Muse,https://www.imdb.com/title/tt12317242/,7.8,6,102 min,"
Thriller            ", ~data not found~ ,,IMDB
Anatomy of an Antihero: Redemption,https://www.imdb.com/title/tt11736000/, ~data not found~ , ~data not found~ ,92 min,"
Action, Drama, Thriller            ", ~data not found~ ,,IMDB
Lapsis,https://www.imdb.com/title/tt11540272/, ~data not found~ , ~data not found~ ,104 min,"
Drama, Mystery, Sci-Fi            ", ~data not found~ ,,IMDB
Ordinary People,https://www.imdb.com/title/tt9819206/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
The Winter Lake,https://www.imdb.com/title/tt9778348/,7.8,10,92 min,"
Drama, Thriller            ", ~data not found~ ,,IMDB
La maldición del guapo,https://www.imdb.com/title/tt9557854/,5.4,11,90 min,"
Comedy            ", ~data not found~ ,,IMDB
"Hüvasti, NSVL",https://www.imdb.com/title/tt9471988/,7.3,42,91 min,"
Comedy            ", ~data not found~ ,,IMDB
Envelop(e),https://www.imdb.com/title/tt8619838/,3.3,15,37 min,"
Drama            ", ~data not found~ ,,IMDB
Driven Crazy,https://www.imdb.com/title/tt8130974/, ~data not found~ , ~data not found~ ,83 min,"
Drama            ", ~data not found~ ,,IMDB
